epoch,accuracy,loss,val_accuracy,val_loss
0,0.01589404046535492,4.2196807861328125,0.021164020523428917,4.15858268737793
1,0.01589404046535492,4.161229610443115,0.01587301678955555,4.158659934997559
2,0.014569536782801151,4.159543037414551,0.01587301678955555,4.158562660217285
3,0.01589404046535492,4.158938407897949,0.01587301678955555,4.158464431762695
4,0.01589404046535492,4.158832550048828,0.01587301678955555,4.158349514007568
5,0.013245033100247383,4.158788204193115,0.01587301678955555,4.158252716064453
6,0.0066225165501236916,4.158680438995361,0.01587301678955555,4.1581950187683105
7,0.01589404046535492,4.158595085144043,0.01587301678955555,4.158105373382568
8,0.01589404046535492,4.158572673797607,0.01587301678955555,4.1580119132995605
9,0.011920529417693615,4.158507823944092,0.01587301678955555,4.157926082611084
10,0.011920529417693615,4.158413410186768,0.01587301678955555,4.157851219177246
11,0.009271522983908653,4.158380031585693,0.01587301678955555,4.157753944396973
12,0.014569536782801151,4.15828800201416,0.01587301678955555,4.157668113708496
13,0.01589404046535492,4.158182144165039,0.01587301678955555,4.157601356506348
14,0.01589404046535492,4.158097267150879,0.01587301678955555,4.157532215118408
15,0.00794702023267746,4.158125400543213,0.01587301678955555,4.15745735168457
16,0.010596026666462421,4.158097743988037,0.01587301678955555,4.157392978668213
17,0.009271522983908653,4.15801477432251,0.01587301678955555,4.157330513000488
18,0.010596026666462421,4.157961368560791,0.01587301678955555,4.157271862030029
19,0.011920529417693615,4.157947063446045,0.01587301678955555,4.157223224639893
20,0.011920529417693615,4.157890796661377,0.01587301678955555,4.157163143157959
21,0.010596026666462421,4.157855033874512,0.01587301678955555,4.157114028930664
22,0.013245033100247383,4.157780170440674,0.01587301678955555,4.157081127166748
23,0.013245033100247383,4.157718181610107,0.01587301678955555,4.157009601593018
24,0.011920529417693615,4.157702445983887,0.01587301678955555,4.1569905281066895
25,0.013245033100247383,4.157629013061523,0.01587301678955555,4.156923770904541
26,0.010596026666462421,4.1576151847839355,0.01587301678955555,4.156887054443359
27,0.00794702023267746,4.157565116882324,0.01587301678955555,4.156827449798584
28,0.01589404046535492,4.157549858093262,0.01587301678955555,4.156783580780029
29,0.0066225165501236916,4.157583713531494,0.01587301678955555,4.156734943389893
30,0.010596026666462421,4.157580852508545,0.01587301678955555,4.156711101531982
31,0.01589404046535492,4.157461643218994,0.01587301678955555,4.156681537628174
32,0.009271522983908653,4.157422065734863,0.01587301678955555,4.156641960144043
33,0.010596026666462421,4.157434940338135,0.01587301678955555,4.156603813171387
34,0.01589404046535492,4.157346248626709,0.01587301678955555,4.156539440155029
35,0.009271522983908653,4.157323360443115,0.01587301678955555,4.156513214111328
36,0.01589404046535492,4.157314300537109,0.01587301678955555,4.156477451324463
37,0.011920529417693615,4.157286643981934,0.01587301678955555,4.156439781188965
38,0.01589404046535492,4.157296180725098,0.01587301678955555,4.156413555145264
39,0.01589404046535492,4.157254219055176,0.01587301678955555,4.156376361846924
40,0.013245033100247383,4.157198429107666,0.01587301678955555,4.156345844268799
41,0.009271522983908653,4.1572794914245605,0.01587301678955555,4.156356334686279
42,0.014569536782801151,4.157159328460693,0.01587301678955555,4.1562933921813965
43,0.01589404046535492,4.157120704650879,0.01587301678955555,4.1562886238098145
44,0.013245033100247383,4.157195091247559,0.01587301678955555,4.156260967254639
45,0.010596026666462421,4.157112121582031,0.01587301678955555,4.156222343444824
46,0.009271522983908653,4.157090663909912,0.01587301678955555,4.156193733215332
47,0.01589404046535492,4.157112121582031,0.01587301678955555,4.1561479568481445
48,0.014569536782801151,4.157069683074951,0.01587301678955555,4.156132221221924
49,0.010596026666462421,4.15703010559082,0.01587301678955555,4.156128883361816
